集团编号,HP编号,热点名称,热点类型,地址,省份,地市,县市,所属分局（分公司）,经度,纬度,代维公司,IP地址段,接入方式,热点等级,集成商,业主联系人,联系方式,WLAN干放数量,是否有室分,接入电路编号,POP,业务VLAN,PVLAN,管理VLAN,接入域,端口类型,覆盖区域,AP数量,创建时间,备注,导入编号,所属AC名称,场点名称,热点状态,地标,集团经度,集团纬度,
CT_zj_580a9901858,800116272,定海环城西路148号公话亭, 其他,定海环城西路148号前电话亭,浙江,舟山市,定海县,定海分公司,122.09847,30.01222,金州,183.152.192.2-183.152.207.254,光纤,B,工程局SY,顾磊,15305809609,0,否,,,58,1041,3025,ZS-DH-NZ-1.domain,以太网,沿街周边区域,2,2011-02-25,客户经理：徐昌荣806870,CT_zj_5809910016,华三AC定海76(主),,正常热点,定海环城西路148号公话亭,,,
CT_zj_580d0402088,800304090,岱山高亭客运码头侯船大厅, 码头,岱山客运码头侯船大厅,浙江,舟山市,岱山县,岱山分公司,122.2028,30.23843,金州,183.152.192.2-183.152.207.254,光纤,A,工程局SY,魏幸淑,15305807947,0,否,,,2180,1003,3000,ZS-DH-NZ-1.domain,以太网,岱山客运码头侯船大厅,2,2011-04-27,,CT_zj_5800430004,贝尔ac44（虚）,,正常热点,岱山高亭客运码头侯船大厅,,,
CT_zj_580a9901788,800114252,定海总府路58-62号西墙PHS, 其他,定海总府路58-62号西墙小灵通基站,浙江,舟山市,定海县,定海分公司,122.101041,30.018843,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,顾磊,15305809609,0,否,,,205,1001,3000,ZS-DH-NZ-1.domain,以太网,总府路58-62号附近,3,2010-12-28,,CT_zj_5809910023,贝尔ac44（虚）,,正常热点,定海总府路58-62号西墙PHS,,,
CT_zj_580d9902307,800399095,岱山岱东邮电所室外, 其他,岱山岱东邮电所顶楼小灵通基站,浙江,舟山市,岱山县,岱山分公司,122.19844,30.29443,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,魏幸淑,15305807947,0,否,,,1081,1023,3031,ZS-DH-NZ-1.domain,以太网,住宿楼,1,2011-05-17,,CT_zj_5809930029,网件AC6（虚）,,正常热点,岱山岱东邮电所室外,,,
CT_zj_580b0700728,800207162,普陀浦西芦花南岙又一家休闲农庄室外, 休闲度假区,普陀大展南岙又一家休闲农庄,浙江,舟山市,普陀县,普陀分公司,122.290871,29.986889,工程局,183.152.192.2-183.152.207.254,光纤,A,工程局FZ,乐谋勋,15305808705,0,否,,,586,1022,3025,ZS-DH-NZ-1.domain,以太网,农庄会议室、餐厅及休闲场所,1,2010-07-24,,CT_zj_5800720001,网件AC22（虚）,,正常热点,普陀展茅南岙又一家休闲农庄室外,,,
CT_zj_580c1208068,800412190,嵊泗大洋镇政府, 政府机关等事业单位,嵊泗大洋镇大煤山,浙江,舟山市,嵊泗县,嵊泗分公司,122.073454,30.594601,金州,183.152.192.2-183.152.207.254,光纤,C,京信,刘峰伟,15305806815,0,否,E1203230006-10,,2103,1004,3000,ZS-DH-NZ-1.domain,以太网,办公楼1,2,2013-06-27,,CT_zj_5801220046,贝尔ac47（虚）,,,嵊泗大洋镇政府,,,
CT_zj_580c0408069,800404191,嵊泗大洋客运码头, 码头,嵊泗大洋客运码头,浙江,舟山市,嵊泗县,嵊泗分公司,122.088401,30.593956,金州,183.152.192.2-183.152.207.254,光纤,C,京信,刘峰伟,15305806815,0,否,E1203230006-11,,2104,1004,3000,ZS-DH-NZ-1.domain,以太网,办公楼2,1,2013-06-27,,CT_zj_5800420012,贝尔ac47（虚）,,,嵊泗大洋客运码头,,,
CT_zj_580b9908067,8002991402,普陀朱家尖南沙沙雕作品区, 其他,普陀朱家尖南沙沙雕作品区,浙江,舟山市,普陀县,普陀分公司,122.406663,29.879004,,183.152.192.2-183.152.207.254,光纤,C,工程局,乐谋勋,15305808705,0,否,E0905180008-2,,767,1002,3025,ZS-DH-NZ-1.domain,以太网,朱家尖南沙沙雕作品区,2,2013-06-26,业务VLAN 767、3045,CT_zj_5809906675,贝尔ac47（虚）,,正常热点,朱家尖南沙沙雕作品区,,,
CT_zj_580b0707730,8002071349,普陀六横龙头跳景区管理房旁, 休闲度假区,普陀六横龙头跳景区管理房旁,浙江,舟山市,普陀县,普陀分公司,122.173102,29.717752,工程局,183.152.192.2-183.152.207.254,光纤,C,工程局SY,乐谋勋,15305808705,0,否,,,1224,1042,3024,ZS-DH-NZ-1.domain,以太网,普陀六横龙头跳景区管理房旁,2,2012-12-28,室外型,CT_zj_5800720142,华三AC普陀78(主),,正常热点,普陀六横龙头跳景区管理房旁,122.177487,29.715489,
CT_zj_580b9901695,800213294,普陀东港医院PHS, 其他,东港医院小灵通基站基站,浙江,舟山市,普陀县,普陀分公司,122.30972,29.96516,工程局,183.152.192.2-183.152.207.254,光纤,B,工程局SY,乐谋勋,15305808705,0,否,,,516,1002,3035,ZS-DH-NZ-1.domain,以太网,周边居民区,2,2010-12-15,,CT_zj_5801320001,贝尔AC41（虚）,,正常热点,普陀东港医院PHS,,,
CT_zj_580b9907524,8002991286,普陀普陀山息耒小庄5号楼, 其他,普陀普陀山息耒小庄5号楼,浙江,舟山市,普陀县,普陀分公司,122.381091,29.987512,工程局,183.152.192.2-183.152.207.254,光纤,C,工程局,乐谋勋,15305808705,0,是,,,1175,1042,3000,ZS-DH-NZ-1.domain,以太网,全覆盖,2,2012-09-03,,CT_zj_5809907515,华三AC普陀78(主),,正常热点,普陀普陀山息耒小庄5号楼,,,
CT_zj_580b9907672,8002991331,普陀沈家门万邦永跃船厂5#宿舍楼, 其他,舟山市普陀小干,浙江,舟山市,普陀县,普陀分公司,122.25837,29.94512,工程局,183.152.192.2-183.152.207.254,光纤,C,工程局,乐谋勋,15305808705,0,是,,,1202,1042,3026,ZS-DH-NZ-1.domain,以太网,全覆盖,6,2012-11-06,室内型,CT_zj_5809907670,华三AC普陀78(主),,正常热点,普陀沈家门万邦永跃船厂5#宿舍楼,,,
CT_zj_580c9900153,800415033,嵊泗菜园老新华书店, 其他,嵊泗老新华书店,浙江,舟山市,嵊泗县,嵊泗分公司,122.45331,30.72651,金州,183.152.192.2-183.152.207.254,光纤,C,工程局FZ,阮卫其,13395801152,0,否,,,1526,1024,3024,ZS-DH-NZ-1.domain,以太网,老新华书店沙河路路面,1,2009-11-12,,CT_zj_5809940028,网件AC22（虚）,,正常热点,嵊泗菜园老新华书店,,,
CT_zj_580a1202541,800112338,定海区国土资源局, 政府机关等事业单位,定海区国土资源局,浙江,舟山市,定海县,定海分公司,122.11103,30.02371,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,顾磊,15305809609,0,否,,,24,1001,3024,ZS-DH-NZ-1.domain,以太网,全覆盖,5,2011-06-20,,CT_zj_58012200221,贝尔AC38（虚）,,正常热点,定海区国土资源局,,,
CT_zj_580b0803001,800299581,普陀东港香榭丽舍咖啡厅, 休闲娱乐吧,东港香榭丽舍咖啡厅一楼总吧台,浙江,舟山市,普陀县,普陀分公司,122.314633,29.970883,工程局,183.152.192.2-183.152.207.254,光纤,A,工程局SY,乐谋勋,15305808705,0,否,,,225,1002,3000,ZS-DH-NZ-1.domain,以太网,咖啡厅,4,2011-08-25,,CT_zj_58008200101,贝尔AC41（虚）,,正常热点,普陀东港香榭丽舍咖啡厅,,,
CT_zj_580a1603799,800116478,定海岑港马目电信营业厅, 电信自有,定海岑港马目电信营业厅,浙江,舟山市,定海县,定海分公司,121.949978,30.165983,金州,183.152.192.2-183.152.207.254,光纤,D,工程局SY,营业厅,8990005,0,否,,,144,1001,3024,ZS-DH-NZ-1.domain,以太网,营业厅,1,2011-11-01,,CT_zj_5801620087,贝尔AC38（虚）,,正常热点,定海岑港马目电信营业厅,,,
CT_zj_580b0706209,8002071085,普陀桃花安期峰香草谷室外, 休闲度假区,普陀桃花安期峰香草谷楼顶,浙江,舟山市,普陀县,普陀分公司,122.28276,29.81204,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,1053,1042,3024,ZS-DH-NZ-1.domain,以太网,香草谷,1,2012-04-16,,CT_zj_5800720131,华三AC普陀78(主),,正常热点,普陀桃花安期峰香草谷室外,,,
CT_zj_580d1608065,800316302,岱山安澜路天翼手机精品店, 电信自有,岱山安澜路天翼手机精品店,浙江,舟山市,岱山县,岱山分公司,122.200963,30.247443,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,岱山电信,15305807472,0,否,E1301180008-6,,2199,1003,3024,ZS-DH-NZ-1.domain,以太网,岱山安澜路天翼手机精品店,1,2013-06-19,,CT_zj_5801603227,贝尔ac44（虚）,,正常热点,岱山安澜路天翼手机精品店,,,
CT_zj_580b1304440,800213891,普陀六横龙山双龙卫生服务站, 医院,普陀六横龙山双龙卫生服务站,浙江,舟山市,普陀县,普陀分公司,122.10705,29.78178,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,544,1002,3044,ZS-DH-NZ-1.domain,以太网,卫生服务站输液大厅,1,2011-11-29,,CT_zj_5801320032,贝尔ac47（虚）,,正常热点,普陀六横龙山双龙卫生服务站,,,
CT_zj_580a0804168,800108501,定海解放西路肯德基, 休闲娱乐吧,定海解放西路肯德基,浙江,舟山市,定海县,定海分公司,122.095545,30.017338,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,顾磊,15305809609,0,否,,,195,1001,3000,ZS-DH-NZ-1.domain,以太网,餐厅,2,2011-11-22,,CT_zj_5800800134,贝尔AC38（虚）,,正常热点,定海解放西路肯德基,,,
CT_zj_580a0503653,800105451,定海临城海运学院二号教学楼, 学校,定海临城海运学院二号教学楼室内,浙江,舟山市,定海县,定海分公司,122.18072,29.99064,金州,183.152.192.2-183.152.207.254,光纤,A,国人,王国兵老师,18957226282,0,是,,,114,1001,2903,ZS-DH-NZ-1.domain,以太网,1号楼和3号楼,12,2011-10-19,,CT_zj_5800510079,贝尔AC38（虚）,定海临城海运学院,正常热点,定海临城海运学院二号教学楼,,,
CT_zj_580b0804010,800208838,普陀东港足浴地带, 休闲娱乐吧,普陀东港,浙江,舟山市,普陀县,普陀分公司,122.31453,29.97092,工程局,183.152.192.2-183.152.207.254,光纤,A,依网,乐谋勋,15305808705,0,否,,,505,1002,3064,ZS-DH-NZ-1.domain,以太网,2F,1,2011-11-17,,CT_zj_5800820021,贝尔AC41（虚）,,正常热点,普陀东港足浴地带,,,
CT_zj_580c9905181,800499133,嵊泗菜园天弓路公安监控杆, 其他,天弓路22号,浙江,舟山市,嵊泗县,嵊泗分公司,122.45385,30.72211,金州,183.152.192.2-183.152.207.254,光纤,C,京信,阮卫其,13395801152,0,否,,,2051,1004,3000,ZS-DH-NZ-1.domain,以太网,天弓路22号周边小区,1,2011-12-22,,CT_zj_5809940056,贝尔ac47（虚）,,正常热点,嵊泗菜园天弓路公安监控杆,,,
CT_zj_580b9904480,800299931,普陀展茅鱿鱼市场5路裕达水产门岗后电信杆, 其他,普陀展茅鱿鱼市场5路裕达水产门岗后线杆,浙江,舟山市,普陀县,普陀分公司,122.27033,30.05919,工程局,183.152.192.2-183.152.207.254,光纤,C,工程局FZ,乐谋勋,15305808705,0,否,,,576,1002,3044,ZS-DH-NZ-1.domain,以太网,展茅鱿鱼市场,1,2011-11-29,,CT_zj_5809920569,贝尔ac47（虚）,,正常热点,普陀展茅鱿鱼市场5路裕达水产门岗后电信杆,,,
CT_zj_580a9904827,800199550,定海解放西路361号凯灵电焊机厂PHS, 其他,定海解放西路361号,浙江,舟山市,定海县,定海分公司,122.085915,30.015373,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,顾磊,15305809609,0,否,,,254,1001,3000,ZS-DH-NZ-1.domain,以太网,凯灵电焊机厂对面商铺,3,2011-12-12,,CT_zj_5809910156,贝尔ac44（虚）,,正常热点,定海解放西路361号凯灵电焊机厂PHS,,,
CT_zj_580b9904321,800299871,普陀六横龙山中远船厂办公楼, 其他,普陀六横中远船厂,浙江,舟山市,普陀县,普陀分公司,122.078973,29.778273,工程局,183.152.192.2-183.152.207.254,光纤,C,京信,乐谋勋,15305808705,0,是,,,532,1002,3024,ZS-DH-NZ-1.domain,以太网,普陀六横中远船厂办公楼,9,2011-11-26,,CT_zj_5809920458,贝尔ac47（虚）,普陀六横龙山中远船厂,正常热点,普陀六横龙山中远船厂办公楼,,,
CT_zj_580c9904070,800499113,嵊泗菜园马迹山港口3号宿舍楼, 其他,嵊泗马迹山港口3号宿舍楼室内,浙江,舟山市,嵊泗县,嵊泗分公司,122.423756,30.679795,金州,183.152.192.2-183.152.207.254,光纤,D,京信,阮卫其,13395801152,0,否,,,2031,1004,3024,ZS-DH-NZ-1.domain,以太网,全覆盖,5,2011-11-20,,CT_zj_5809940046,贝尔AC41（虚）,,正常热点,嵊泗菜园马迹山港口3号宿舍楼,,,
CT_zj_580b9903991,800299837,普陀浦西社区警务室PHS, 其他,浦西社区警务室PHS杆,浙江,舟山市,普陀县,普陀分公司,122.24421,29.97203,工程局,183.152.192.2-183.152.207.254,光纤,C,工程局SY,乐谋勋,15305808705,0,否,,,495,1002,3024,ZS-DH-NZ-1.domain,以太网,附近区域,2,2011-11-15,,CT_zj_5809920445,贝尔AC41（虚）,,正常热点,普陀浦西社区警务室PHS,,,
CT_zj_580a9904345,800199513,定海解放西路东昌建筑公司CDMA, 其他,定海东昌建筑公司室外,浙江,舟山市,定海县,定海分公司,122.08814,30.01621,金州,183.152.192.2-183.152.207.254,光纤,C,工程局JZ,顾磊,15305809609,0,否,,,213,1001,3000,ZS-DH-NZ-1.domain,以太网,周围区域,2,2011-11-26,,CT_zj_5809910124,贝尔ac44（虚）,,正常热点,定海解放西路东昌建筑公司CDMA,,,
CT_zj_580a0505083,800105584,定海临城舟山中学1号教学楼南楼, 学校,定海临城舟山中学教学楼一楼南楼,浙江,舟山市,定海县,定海分公司,122.18198,29.99765,金州,183.152.192.2-183.152.207.254,光纤,C,国人,顾磊,15305809609,0,是,,,293,1001,3024,ZS-DH-NZ-1.domain,以太网,定海临城舟山中学教学楼一楼南楼,6,2011-12-20,,CT_zj_5800510084,贝尔ac44（虚）,定海临城舟山中学,正常热点,定海临城舟山中学1号教学楼南楼,,,
CT_zj_580a9904621,800199528,定海人民南路223号公话亭, 其他,定海人民南路223号公话亭,浙江,舟山市,定海县,定海分公司,122.10382,30.01363,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,顾磊,15305809609,0,否,,,53,1041,3000,ZS-DH-NZ-1.domain,以太网,附近区域,3,2011-12-02,,CT_zj_5809910136,华三AC定海76(主),,正常热点,定海人民南路223号公话亭,,,
CT_zj_580b9905121,8002991014,普陀六横龙山船厂办公楼, 其他,普陀六横龙山船厂,浙江,舟山市,普陀县,普陀分公司,122.070547,29.774376,工程局,183.152.192.2-183.152.207.254,光纤,D,京信,乐谋勋,15305808705,0,是,,,659,1002,3024,ZS-DH-NZ-1.domain,以太网,龙山船厂办公楼一楼,2,2011-12-21,,CT_zj_5809920613,贝尔ac47（虚）,,正常热点,普陀六横龙山船厂办公楼,,,
CT_zj_580b1304708,800213986,普陀六横大岙卫生站, 医院,普陀六横大岙卫生站,浙江,舟山市,普陀县,普陀分公司,122.12709,29.77033,工程局,183.152.192.2-183.152.207.254,光纤,D,工程局FZ,乐谋勋,15305808705,0,否,,,628,1002,3028,ZS-DH-NZ-1.domain,以太网,卫生服务站输液大厅,1,2011-12-07,,CT_zj_5801320048,贝尔ac47（虚）,,正常热点,普陀六横大岙卫生站,,,
CT_zj_580a9904642,800199531,定海盘歭大神洲船厂2号宿舍楼, 其他,定海盘峙半岛大神州船厂宿舍区,浙江,舟山市,定海县,定海分公司,122.07924,29.99532,金州,183.152.192.2-183.152.207.254,光纤,C,依网,顾磊,15305809609,0,否,,,231,1001,3024,ZS-DH-NZ-1.domain,以太网,定海盘峙大神州船厂2号宿舍楼,5,2011-12-05,,CT_zj_5809910139,贝尔ac44（虚）,定海盘峙大神洲船厂,正常热点,定海盘歭大神洲船厂2号宿舍楼,,,
CT_zj_580a9904841,800199552,定海册子南洋船厂宿舍楼, 其他,定海册子南洋之星船厂,浙江,舟山市,定海县,定海分公司,121.94989,30.09635,金州,183.152.192.2-183.152.207.254,光纤,C,依网,杨经理,15958090208,0,否,,,247,1001,3024,ZS-DH-NZ-1.domain,以太网,南洋船厂宿舍楼,5,2011-12-12,,CT_zj_5809910158,贝尔ac44（虚）,定海册子南洋船厂,正常热点,定海册子南洋船厂宿舍楼,,,
CT_zj_580b9905861,8002991032,普陀东港海珠路东港派出所P023电信杆, 其他,普陀东港海珠路东港派出所前P023杆,浙江,舟山市,普陀县,普陀分公司,122.31541,29.96086,工程局,183.152.192.2-183.152.207.254,光纤,C,工程局SY,乐谋勋,15305808705,0,否,,,613,1002,3000,ZS-DH-NZ-1.domain,以太网,附近区域,2,2012-03-08,,CT_zj_5809920500,贝尔ac47（虚）,,正常热点,普陀东港海珠路东港派出所P023电信杆,,,
CT_zj_580a9905265,800199602,定海海洋与渔业局, 其他,定海海洋与渔业局,浙江,舟山市,定海县,定海分公司,122.08653,30.01782,金州,183.152.192.2-183.152.207.254,光纤,C,国人,顾磊,15305809609,0,否,,,313,1001,3024,ZS-DH-NZ-1.domain,以太网,全覆盖,6,2011-12-27,,CT_zj_5809910201,贝尔ac44（虚）,,正常热点,定海海洋与渔业局,,,
CT_zj_580d9906003,800399255,岱山衢山东邦船厂2号宿舍楼, 其他,岱山衢山东邦船厂2号宿舍楼,浙江,舟山市,岱山县,岱山分公司,122.283585,30.476612,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,魏幸淑,15305807947,0,是,,,2146,1003,3024,ZS-DH-NZ-1.domain,以太网,全覆盖,12,2012-03-26,,CT_zj_5809930096,贝尔ac44（虚）,岱山衢山东邦船厂,正常热点,岱山衢山东邦船厂2号宿舍楼,,,
CT_zj_580a9905201,800199591,定海临城弘生百家老街店, 其他,定海弘生百家临城老街店,浙江,舟山市,定海县,定海分公司,122.196726,29.993166,金州,183.152.192.2-183.152.207.254,光纤,B,工程局SY,顾磊,15305809609,0,否,,,300,1001,3000,ZS-DH-NZ-1.domain,以太网,老街店内,1,2011-12-23,,CT_zj_5809910192,贝尔ac44（虚）,,正常热点,定海临城弘生百家老街店,,,
CT_zj_580a9905530,800199631,定海弘生百家白虎山路店, 其他,定海弘生百家白虎山路店,浙江,舟山市,定海县,定海分公司,122.094084,30.017742,金州,183.152.192.2-183.152.207.254,光纤,B,工程局SY,顾磊,15305809609,0,否,,,5,1041,3024,ZS-DH-NZ-1.domain,以太网,定海弘生百家白虎山路店,1,2012-01-06,,CT_zj_5809910218,华三AC定海76(主),,正常热点,定海弘生百家白虎山路店,,,
CT_zj_580a9905682,800199657,定海文化路66号青少年宫店面二楼东南角PHS, 其他,定海文化路66号,浙江,舟山市,定海县,定海分公司,122.103157,30.032836,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,顾磊,15305809609,0,否,,,78,1041,3000,ZS-DH-NZ-1.domain,以太网,文化路,3,2012-02-20,,CT_zj_5801310014,华三AC定海76(主),,正常热点,定海文化路66号青少年宫店面二楼东南角PHS,,,
CT_zj_580a9904924,800199563,定海尾山路台客隆旁P006电信杆PHS, 其他,定海尾山路台客隆旁P006电信杆PHS,浙江,舟山市,定海县,定海分公司,122.086289,30.022142,金州,183.152.192.2-183.152.207.254,光纤,C,工程局SY,顾磊,15305809609,0,否,,,277,1001,3000,ZS-DH-NZ-1.domain,以太网,电信杆附近区域,2,2011-12-15,,CT_zj_5809910169,贝尔ac44（虚）,,正常热点,定海尾山路台客隆旁P006电信杆PHS,,,
